layer,seed,gene,margin,t_dual,d_dual_to_tf,d_dual_to_tgt,d_tf_to_tgt
5,seed43,JUN,-2.047426175590314,0.3329355,0.5560996,0.78698367,0.96336627
5,seed43,RB1,-1.604352168288088,0.3329355,0.5560996,0.78698367,0.96336627
5,seed43,DACH1,-1.0938024538604254,0.3329355,0.5560996,0.78698367,0.96336627
5,seed43,EGR1,-1.981694101052968,0.3329355,0.5560996,0.78698367,0.96336627
5,seed43,ERG,-1.2056221663428075,0.3329355,0.5560996,0.78698367,0.96336627
5,seed43,ZEB1,-1.4903069533289703,0.3329355,0.5560996,0.78698367,0.96336627
5,seed43,ESR1,-1.4128323358166899,0.3329355,0.5560996,0.78698367,0.96336627
5,seed43,RUNX2,-1.028980986057694,0.3329355,0.5560996,0.78698367,0.96336627
5,seed43,ETS1,-1.005616373431792,0.3329355,0.5560996,0.78698367,0.96336627
5,seed43,ETS2,-1.8659788260804522,0.3329355,0.5560996,0.78698367,0.96336627
5,seed43,FHL2,-3.0048229512969384,0.3329355,0.5560996,0.78698367,0.96336627
5,seed43,RELA,-2.4447857121976453,0.3329355,0.5560996,0.78698367,0.96336627
5,seed43,SPI1,-2.391241085888537,0.3329355,0.5560996,0.78698367,0.96336627
5,seed43,FOXO3,-1.90470443829127,0.3329355,0.5560996,0.78698367,0.96336627
5,seed43,GFI1B,-3.1651209738753368,0.3329355,0.5560996,0.78698367,0.96336627
5,seed43,KLF1,-3.3806592590343403,0.3329355,0.5560996,0.78698367,0.96336627
5,seed43,HDAC9,-1.1559754598804828,0.3329355,0.5560996,0.78698367,0.96336627
5,seed43,MEF2C,-1.4382467912067365,0.3329355,0.5560996,0.78698367,0.96336627
5,seed43,HEY1,-1.6856612352894995,0.3329355,0.5560996,0.78698367,0.96336627
5,seed43,LEF1,-1.0341240829947336,0.3329355,0.5560996,0.78698367,0.96336627
5,seed43,LYL1,-2.534493529404836,0.3329355,0.5560996,0.78698367,0.96336627
5,seed43,NFKBIA,-2.335785245463908,0.3329355,0.5560996,0.78698367,0.96336627
5,seed43,NFKBIZ,-1.688098229445413,0.3329355,0.5560996,0.78698367,0.96336627
5,seed43,STAT4,-0.28571511292750174,0.3329355,0.5560996,0.78698367,0.96336627
5,seed43,TNFAIP3,-1.2895597755541799,0.3329355,0.5560996,0.78698367,0.96336627
5,seed43,PBX1,-2.164333503282654,0.3329355,0.5560996,0.78698367,0.96336627
5,seed43,SOX9,-2.3554630302831057,0.3329355,0.5560996,0.78698367,0.96336627
5,seed44,BCL11A,-1.2901225056036565,0.34215713,0.3671768,0.6440373,0.9417259
5,seed44,GATA1,-2.4234080153330435,0.34215713,0.3671768,0.6440373,0.9417259
5,seed44,BCL6,-2.1363658706839175,0.34215713,0.3671768,0.6440373,0.9417259
5,seed44,NFKB1,-1.516844475463036,0.34215713,0.3671768,0.6440373,0.9417259
5,seed44,STAT3,-1.7045072974015134,0.34215713,0.3671768,0.6440373,0.9417259
5,seed44,CEBPB,-2.6590016953949753,0.34215713,0.3671768,0.6440373,0.9417259
5,seed44,PRDM1,-1.777756686941864,0.34215713,0.3671768,0.6440373,0.9417259
5,seed44,PPARG,-1.9405449057709698,0.34215713,0.3671768,0.6440373,0.9417259
5,seed44,CREM,-1.4345417871486776,0.34215713,0.3671768,0.6440373,0.9417259
5,seed44,FOS,-1.790734557417296,0.34215713,0.3671768,0.6440373,0.9417259
5,seed44,CTNNB1,-1.6468999815170462,0.34215713,0.3671768,0.6440373,0.9417259
5,seed44,JUN,-1.8241963438433801,0.34215713,0.3671768,0.6440373,0.9417259
5,seed44,RB1,-1.5252574363838616,0.34215713,0.3671768,0.6440373,0.9417259
5,seed44,DACH1,-1.056486777515254,0.34215713,0.3671768,0.6440373,0.9417259
5,seed44,EGR1,-2.027035650726194,0.34215713,0.3671768,0.6440373,0.9417259
5,seed44,ERG,-1.6811258423876358,0.34215713,0.3671768,0.6440373,0.9417259
5,seed44,ZEB1,-1.5086538240912744,0.34215713,0.3671768,0.6440373,0.9417259
5,seed44,ESR1,-1.5933688160670958,0.34215713,0.3671768,0.6440373,0.9417259
5,seed44,RUNX2,-1.2282467532928993,0.34215713,0.3671768,0.6440373,0.9417259
5,seed44,ETS1,-1.150578103322219,0.34215713,0.3671768,0.6440373,0.9417259
5,seed44,ETS2,-2.470370206613283,0.34215713,0.3671768,0.6440373,0.9417259
5,seed44,FHL2,-1.579226250335837,0.34215713,0.3671768,0.6440373,0.9417259
5,seed44,RELA,-2.344996501725151,0.34215713,0.3671768,0.6440373,0.9417259
5,seed44,SPI1,-2.498340287443362,0.34215713,0.3671768,0.6440373,0.9417259
5,seed44,FOXO3,-1.9439914945924295,0.34215713,0.3671768,0.6440373,0.9417259
5,seed44,GFI1B,-2.6277780277312477,0.34215713,0.3671768,0.6440373,0.9417259
5,seed44,KLF1,-2.9123112971383933,0.34215713,0.3671768,0.6440373,0.9417259
5,seed44,HDAC9,-1.442836736167541,0.34215713,0.3671768,0.6440373,0.9417259
5,seed44,MEF2C,-1.3401735394274419,0.34215713,0.3671768,0.6440373,0.9417259
5,seed44,HEY1,-1.596613941735992,0.34215713,0.3671768,0.6440373,0.9417259
5,seed44,LEF1,-0.8290984635172565,0.34215713,0.3671768,0.6440373,0.9417259
5,seed44,LYL1,-2.443734374260138,0.34215713,0.3671768,0.6440373,0.9417259
5,seed44,NFKBIA,-2.0112581232835733,0.34215713,0.3671768,0.6440373,0.9417259
5,seed44,NFKBIZ,-1.699170100153665,0.34215713,0.3671768,0.6440373,0.9417259
5,seed44,STAT4,-0.23685044063525695,0.34215713,0.3671768,0.6440373,0.9417259
5,seed44,TNFAIP3,-1.5664606443938802,0.34215713,0.3671768,0.6440373,0.9417259
5,seed44,PBX1,-2.232294150064936,0.34215713,0.3671768,0.6440373,0.9417259
5,seed44,SOX9,-2.2180015955387105,0.34215713,0.3671768,0.6440373,0.9417259
6,main,BCL11A,-1.6152293046854709,0.6222436,0.48307303,0.34592482,0.681936
6,main,GATA1,-2.299388593594814,0.6222436,0.48307303,0.34592482,0.681936
6,main,BCL6,-2.265804403350182,0.6222436,0.48307303,0.34592482,0.681936
6,main,NFKB1,-1.8115445175219425,0.6222436,0.48307303,0.34592482,0.681936
6,main,STAT3,-1.7216973267965792,0.6222436,0.48307303,0.34592482,0.681936
6,main,CEBPB,-2.390964021235002,0.6222436,0.48307303,0.34592482,0.681936
6,main,PRDM1,-2.00388736424964,0.6222436,0.48307303,0.34592482,0.681936
6,main,PPARG,-1.894936719862268,0.6222436,0.48307303,0.34592482,0.681936
6,main,CREM,-1.751959977469887,0.6222436,0.48307303,0.34592482,0.681936
6,main,FOS,-1.6309258391524728,0.6222436,0.48307303,0.34592482,0.681936
6,main,CTNNB1,-1.6918911321698427,0.6222436,0.48307303,0.34592482,0.681936
6,main,JUN,-1.7438062965800425,0.6222436,0.48307303,0.34592482,0.681936
6,main,RB1,-1.718942902599169,0.6222436,0.48307303,0.34592482,0.681936
6,main,DACH1,-1.3328999163900352,0.6222436,0.48307303,0.34592482,0.681936
6,main,EGR1,-2.040897032532438,0.6222436,0.48307303,0.34592482,0.681936
6,main,ERG,-2.19648477613917,0.6222436,0.48307303,0.34592482,0.681936
6,main,ZEB1,-1.7506073911710875,0.6222436,0.48307303,0.34592482,0.681936
6,main,ESR1,-1.5237111633358595,0.6222436,0.48307303,0.34592482,0.681936
6,main,RUNX2,-1.472710205120912,0.6222436,0.48307303,0.34592482,0.681936
6,main,ETS1,-1.4248159035000183,0.6222436,0.48307303,0.34592482,0.681936
6,main,ETS2,-2.5429675826964195,0.6222436,0.48307303,0.34592482,0.681936
6,main,FHL2,-2.2033384737346258,0.6222436,0.48307303,0.34592482,0.681936
6,main,RELA,-2.3376112851160773,0.6222436,0.48307303,0.34592482,0.681936
6,main,SPI1,-2.173978892901675,0.6222436,0.48307303,0.34592482,0.681936
6,main,FOXO3,-1.8732947605468415,0.6222436,0.48307303,0.34592482,0.681936
6,main,GFI1B,-2.5878038898287405,0.6222436,0.48307303,0.34592482,0.681936
6,main,KLF1,-2.118844874780204,0.6222436,0.48307303,0.34592482,0.681936
6,main,HDAC9,-1.7330696286773708,0.6222436,0.48307303,0.34592482,0.681936
6,main,MEF2C,-1.3969816648165176,0.6222436,0.48307303,0.34592482,0.681936
6,main,HEY1,-2.0022496245392456,0.6222436,0.48307303,0.34592482,0.681936
6,main,LEF1,-1.2288613564610429,0.6222436,0.48307303,0.34592482,0.681936
6,main,LYL1,-2.2266366199413365,0.6222436,0.48307303,0.34592482,0.681936
6,main,NFKBIA,-1.7704360547719837,0.6222436,0.48307303,0.34592482,0.681936
6,main,NFKBIZ,-1.781771586229471,0.6222436,0.48307303,0.34592482,0.681936
6,main,STAT4,-0.9075232150340273,0.6222436,0.48307303,0.34592482,0.681936
6,main,TNFAIP3,-1.9501684980448522,0.6222436,0.48307303,0.34592482,0.681936
6,main,PBX1,-2.2292934702707816,0.6222436,0.48307303,0.34592482,0.681936
6,main,SOX9,-2.0306597660229664,0.6222436,0.48307303,0.34592482,0.681936
6,seed43,BCL11A,-1.311026721531074,0.6536581,0.6587368,0.43882266,0.8862329
6,seed43,GATA1,-3.992051760468202,0.6536581,0.6587368,0.43882266,0.8862329
6,seed43,BCL6,-1.841982942583696,0.6536581,0.6587368,0.43882266,0.8862329
6,seed43,NFKB1,-1.524181807890133,0.6536581,0.6587368,0.43882266,0.8862329
6,seed43,STAT3,-1.8245705804585153,0.6536581,0.6587368,0.43882266,0.8862329
6,seed43,CEBPB,-2.4746696591070436,0.6536581,0.6587368,0.43882266,0.8862329
6,seed43,PRDM1,-1.281010241379037,0.6536581,0.6587368,0.43882266,0.8862329
6,seed43,PPARG,-2.346267657755914,0.6536581,0.6587368,0.43882266,0.8862329
6,seed43,CREM,-1.7914844381895378,0.6536581,0.6587368,0.43882266,0.8862329
6,seed43,FOS,-1.783725729962419,0.6536581,0.6587368,0.43882266,0.8862329
6,seed43,CTNNB1,-1.6335540471585244,0.6536581,0.6587368,0.43882266,0.8862329
6,seed43,JUN,-1.7078578225917034,0.6536581,0.6587368,0.43882266,0.8862329
6,seed43,RB1,-1.5456669453089273,0.6536581,0.6587368,0.43882266,0.8862329
6,seed43,DACH1,-1.4996708623660142,0.6536581,0.6587368,0.43882266,0.8862329
6,seed43,EGR1,-2.0177372008106653,0.6536581,0.6587368,0.43882266,0.8862329
6,seed43,ERG,-2.1565789216196856,0.6536581,0.6587368,0.43882266,0.8862329
6,seed43,ZEB1,-1.4366293939493224,0.6536581,0.6587368,0.43882266,0.8862329
6,seed43,ESR1,-1.6046254489557459,0.6536581,0.6587368,0.43882266,0.8862329
6,seed43,RUNX2,-0.8470277211005228,0.6536581,0.6587368,0.43882266,0.8862329
6,seed43,ETS1,-0.8310331438915768,0.6536581,0.6587368,0.43882266,0.8862329
6,seed43,ETS2,-2.1589894743698785,0.6536581,0.6587368,0.43882266,0.8862329
6,seed43,FHL2,-3.7244219192171752,0.6536581,0.6587368,0.43882266,0.8862329
6,seed43,RELA,-2.1953367311639167,0.6536581,0.6587368,0.43882266,0.8862329
6,seed43,SPI1,-2.154832732949759,0.6536581,0.6587368,0.43882266,0.8862329
6,seed43,FOXO3,-1.8017484645253043,0.6536581,0.6587368,0.43882266,0.8862329
6,seed43,GFI1B,-4.083699329892708,0.6536581,0.6587368,0.43882266,0.8862329
6,seed43,KLF1,-4.215848345097983,0.6536581,0.6587368,0.43882266,0.8862329
6,seed43,HDAC9,-1.029629772789699,0.6536581,0.6587368,0.43882266,0.8862329
6,seed43,MEF2C,-1.2191752354025862,0.6536581,0.6587368,0.43882266,0.8862329
6,seed43,HEY1,-2.226997337081436,0.6536581,0.6587368,0.43882266,0.8862329
6,seed43,LEF1,-1.039276334179649,0.6536581,0.6587368,0.43882266,0.8862329
6,seed43,LYL1,-2.485580276694863,0.6536581,0.6587368,0.43882266,0.8862329
6,seed43,NFKBIA,-2.117746960914382,0.6536581,0.6587368,0.43882266,0.8862329
6,seed43,NFKBIZ,-1.5569401220849262,0.6536581,0.6587368,0.43882266,0.8862329
6,seed43,STAT4,-0.3414872710108703,0.6536581,0.6587368,0.43882266,0.8862329
6,seed43,TNFAIP3,-1.2414099590943,0.6536581,0.6587368,0.43882266,0.8862329
6,seed43,PBX1,-2.3610571623547005,0.6536581,0.6587368,0.43882266,0.8862329
6,seed43,SOX9,-2.590700351655585,0.6536581,0.6587368,0.43882266,0.8862329
6,seed44,BCL11A,-1.3423403517305514,0.45392475,0.4719154,0.55891025,0.986486
6,seed44,GATA1,-2.565515095261501,0.45392475,0.4719154,0.55891025,0.986486
6,seed44,BCL6,-2.139043408311415,0.45392475,0.4719154,0.55891025,0.986486
6,seed44,NFKB1,-1.7212533145807607,0.45392475,0.4719154,0.55891025,0.986486
6,seed44,STAT3,-1.6924021287769844,0.45392475,0.4719154,0.55891025,0.986486
6,seed44,CEBPB,-2.747979931193934,0.45392475,0.4719154,0.55891025,0.986486
6,seed44,PRDM1,-1.832578318458147,0.45392475,0.4719154,0.55891025,0.986486
6,seed44,PPARG,-1.8924728869376652,0.45392475,0.4719154,0.55891025,0.986486
6,seed44,CREM,-1.6249798856691886,0.45392475,0.4719154,0.55891025,0.986486
6,seed44,FOS,-1.7121946742445444,0.45392475,0.4719154,0.55891025,0.986486
6,seed44,CTNNB1,-1.7870842587354894,0.45392475,0.4719154,0.55891025,0.986486
6,seed44,JUN,-1.746681358846171,0.45392475,0.4719154,0.55891025,0.986486
6,seed44,RB1,-1.6940449591341267,0.45392475,0.4719154,0.55891025,0.986486
6,seed44,DACH1,-1.0237925801925376,0.45392475,0.4719154,0.55891025,0.986486
6,seed44,EGR1,-2.177300384464216,0.45392475,0.4719154,0.55891025,0.986486
6,seed44,ERG,-1.748459450424011,0.45392475,0.4719154,0.55891025,0.986486
6,seed44,ZEB1,-1.568894424326885,0.45392475,0.4719154,0.55891025,0.986486
6,seed44,ESR1,-1.4845933116994707,0.45392475,0.4719154,0.55891025,0.986486
6,seed44,RUNX2,-1.130405215703264,0.45392475,0.4719154,0.55891025,0.986486
6,seed44,ETS1,-1.0328765467272933,0.45392475,0.4719154,0.55891025,0.986486
6,seed44,ETS2,-2.684868282643978,0.45392475,0.4719154,0.55891025,0.986486
6,seed44,FHL2,-1.555503287793825,0.45392475,0.4719154,0.55891025,0.986486
6,seed44,RELA,-2.432679955377453,0.45392475,0.4719154,0.55891025,0.986486
6,seed44,SPI1,-2.4904046903884063,0.45392475,0.4719154,0.55891025,0.986486
6,seed44,FOXO3,-1.97604198785303,0.45392475,0.4719154,0.55891025,0.986486
6,seed44,GFI1B,-2.7769479389108915,0.45392475,0.4719154,0.55891025,0.986486
6,seed44,KLF1,-3.0779996817838375,0.45392475,0.4719154,0.55891025,0.986486
6,seed44,HDAC9,-1.5379154631814655,0.45392475,0.4719154,0.55891025,0.986486
6,seed44,MEF2C,-1.3577767301952086,0.45392475,0.4719154,0.55891025,0.986486
6,seed44,HEY1,-1.7571618702164415,0.45392475,0.4719154,0.55891025,0.986486
6,seed44,LEF1,-0.7520598706953616,0.45392475,0.4719154,0.55891025,0.986486
6,seed44,LYL1,-2.4394609412723565,0.45392475,0.4719154,0.55891025,0.986486
6,seed44,NFKBIA,-2.0098654930555107,0.45392475,0.4719154,0.55891025,0.986486
6,seed44,NFKBIZ,-1.738925875424898,0.45392475,0.4719154,0.55891025,0.986486
6,seed44,STAT4,-0.2725126718308508,0.45392475,0.4719154,0.55891025,0.986486
6,seed44,TNFAIP3,-1.8108699704853257,0.45392475,0.4719154,0.55891025,0.986486
6,seed44,PBX1,-2.2369548857595083,0.45392475,0.4719154,0.55891025,0.986486
6,seed44,SOX9,-2.0432551876108254,0.45392475,0.4719154,0.55891025,0.986486
7,main,BCL11A,-1.6200341269410294,0.56739926,0.4629351,0.38221365,0.7114078
7,main,GATA1,-2.1265964606480163,0.56739926,0.4629351,0.38221365,0.7114078
7,main,BCL6,-2.0854290716362587,0.56739926,0.4629351,0.38221365,0.7114078
7,main,NFKB1,-1.7917246820199555,0.56739926,0.4629351,0.38221365,0.7114078
7,main,STAT3,-1.8317158891283443,0.56739926,0.4629351,0.38221365,0.7114078
7,main,CEBPB,-2.4966678980688517,0.56739926,0.4629351,0.38221365,0.7114078
7,main,PRDM1,-1.91456173104102,0.56739926,0.4629351,0.38221365,0.7114078
7,main,PPARG,-2.274403487111891,0.56739926,0.4629351,0.38221365,0.7114078
7,main,CREM,-1.8641027191947055,0.56739926,0.4629351,0.38221365,0.7114078
7,main,FOS,-1.5669560327106622,0.56739926,0.4629351,0.38221365,0.7114078
7,main,CTNNB1,-1.7969973185594703,0.56739926,0.4629351,0.38221365,0.7114078
7,main,JUN,-1.5816622828838685,0.56739926,0.4629351,0.38221365,0.7114078
7,main,RB1,-1.7393103944880903,0.56739926,0.4629351,0.38221365,0.7114078
7,main,DACH1,-1.3556773480277924,0.56739926,0.4629351,0.38221365,0.7114078
7,main,EGR1,-1.684956671966979,0.56739926,0.4629351,0.38221365,0.7114078
7,main,ERG,-1.909270538621185,0.56739926,0.4629351,0.38221365,0.7114078
7,main,ZEB1,-1.6735001362259163,0.56739926,0.4629351,0.38221365,0.7114078
7,main,ESR1,-1.9597247047236865,0.56739926,0.4629351,0.38221365,0.7114078
7,main,RUNX2,-1.4432330857951463,0.56739926,0.4629351,0.38221365,0.7114078
7,main,ETS1,-1.339419268982212,0.56739926,0.4629351,0.38221365,0.7114078
7,main,ETS2,-2.5012196301011187,0.56739926,0.4629351,0.38221365,0.7114078
7,main,FHL2,-2.4019096655758694,0.56739926,0.4629351,0.38221365,0.7114078
7,main,RELA,-2.611347983583422,0.56739926,0.4629351,0.38221365,0.7114078
7,main,SPI1,-2.1914073742112867,0.56739926,0.4629351,0.38221365,0.7114078
7,main,FOXO3,-1.9042941147097148,0.56739926,0.4629351,0.38221365,0.7114078
7,main,GFI1B,-2.2174107008444843,0.56739926,0.4629351,0.38221365,0.7114078
7,main,KLF1,-2.17680690058534,0.56739926,0.4629351,0.38221365,0.7114078
7,main,HDAC9,-1.3897732016200015,0.56739926,0.4629351,0.38221365,0.7114078
7,main,MEF2C,-1.215843857678866,0.56739926,0.4629351,0.38221365,0.7114078
7,main,HEY1,-2.3770407128552633,0.56739926,0.4629351,0.38221365,0.7114078
7,main,LEF1,-1.422594287781377,0.56739926,0.4629351,0.38221365,0.7114078
7,main,LYL1,-1.935084857023185,0.56739926,0.4629351,0.38221365,0.7114078
7,main,NFKBIA,-1.8609608696399382,0.56739926,0.4629351,0.38221365,0.7114078
7,main,NFKBIZ,-1.7823391032248543,0.56739926,0.4629351,0.38221365,0.7114078
7,main,STAT4,-0.8796473213051534,0.56739926,0.4629351,0.38221365,0.7114078
7,main,TNFAIP3,-1.7847223049241707,0.56739926,0.4629351,0.38221365,0.7114078
7,main,PBX1,-2.0731636591881517,0.56739926,0.4629351,0.38221365,0.7114078
7,main,SOX9,-2.3819284985252343,0.56739926,0.4629351,0.38221365,0.7114078
7,seed43,BCL11A,-1.3061639572048849,0.61942387,0.6774872,0.5399854,0.8371887
7,seed43,GATA1,-3.927658892782267,0.61942387,0.6774872,0.5399854,0.8371887
7,seed43,BCL6,-1.7041217188278344,0.61942387,0.6774872,0.5399854,0.8371887
7,seed43,NFKB1,-1.3724793856969473,0.61942387,0.6774872,0.5399854,0.8371887
7,seed43,STAT3,-1.92452648731614,0.61942387,0.6774872,0.5399854,0.8371887
7,seed43,CEBPB,-2.244102943679049,0.61942387,0.6774872,0.5399854,0.8371887
7,seed43,PRDM1,-1.296189847437723,0.61942387,0.6774872,0.5399854,0.8371887
7,seed43,PPARG,-2.7361330042149863,0.61942387,0.6774872,0.5399854,0.8371887
7,seed43,CREM,-1.874371188068715,0.61942387,0.6774872,0.5399854,0.8371887
7,seed43,FOS,-1.8175957561563132,0.61942387,0.6774872,0.5399854,0.8371887
7,seed43,CTNNB1,-1.735089799312376,0.61942387,0.6774872,0.5399854,0.8371887
7,seed43,JUN,-1.4849504936996527,0.61942387,0.6774872,0.5399854,0.8371887
7,seed43,RB1,-1.2521182752887803,0.61942387,0.6774872,0.5399854,0.8371887
7,seed43,DACH1,-1.9173891695360896,0.61942387,0.6774872,0.5399854,0.8371887
7,seed43,EGR1,-1.8174290565544169,0.61942387,0.6774872,0.5399854,0.8371887
7,seed43,ERG,-2.399625988517729,0.61942387,0.6774872,0.5399854,0.8371887
7,seed43,ZEB1,-1.2757251090042583,0.61942387,0.6774872,0.5399854,0.8371887
7,seed43,ESR1,-2.1974767441532133,0.61942387,0.6774872,0.5399854,0.8371887
7,seed43,RUNX2,-1.1004553074847154,0.61942387,0.6774872,0.5399854,0.8371887
7,seed43,ETS1,-0.874515692888753,0.61942387,0.6774872,0.5399854,0.8371887
7,seed43,ETS2,-1.90551840415646,0.61942387,0.6774872,0.5399854,0.8371887
7,seed43,FHL2,-4.202067020769153,0.61942387,0.6774872,0.5399854,0.8371887
7,seed43,RELA,-1.8304518844974462,0.61942387,0.6774872,0.5399854,0.8371887
7,seed43,SPI1,-1.8475746565546833,0.61942387,0.6774872,0.5399854,0.8371887
7,seed43,FOXO3,-1.7261412492527883,0.61942387,0.6774872,0.5399854,0.8371887
7,seed43,GFI1B,-3.5469921293716755,0.61942387,0.6774872,0.5399854,0.8371887
7,seed43,KLF1,-4.639820107111786,0.61942387,0.6774872,0.5399854,0.8371887
7,seed43,HDAC9,-0.6987060225621089,0.61942387,0.6774872,0.5399854,0.8371887
7,seed43,MEF2C,-1.153019045841778,0.61942387,0.6774872,0.5399854,0.8371887
7,seed43,HEY1,-2.6511989058899412,0.61942387,0.6774872,0.5399854,0.8371887
7,seed43,LEF1,-1.3944340932549353,0.61942387,0.6774872,0.5399854,0.8371887
7,seed43,LYL1,-1.86103056421784,0.61942387,0.6774872,0.5399854,0.8371887
7,seed43,NFKBIA,-2.229259820954603,0.61942387,0.6774872,0.5399854,0.8371887
7,seed43,NFKBIZ,-1.7188477074208306,0.61942387,0.6774872,0.5399854,0.8371887
7,seed43,STAT4,-0.7949820164488048,0.61942387,0.6774872,0.5399854,0.8371887
7,seed43,TNFAIP3,-1.0349897551760094,0.61942387,0.6774872,0.5399854,0.8371887
7,seed43,PBX1,-2.4840287573935047,0.61942387,0.6774872,0.5399854,0.8371887
7,seed43,SOX9,-3.0318303006026723,0.61942387,0.6774872,0.5399854,0.8371887
7,seed44,BCL11A,-1.2860371240527753,0.40949532,0.43867847,0.6164967,1.0181224
7,seed44,GATA1,-2.615188702947716,0.40949532,0.43867847,0.6164967,1.0181224
7,seed44,BCL6,-1.8687642452938549,0.40949532,0.43867847,0.6164967,1.0181224
7,seed44,NFKB1,-1.4176808428962322,0.40949532,0.43867847,0.6164967,1.0181224
7,seed44,STAT3,-1.6749691038269316,0.40949532,0.43867847,0.6164967,1.0181224
7,seed44,CEBPB,-2.6471481302108115,0.40949532,0.43867847,0.6164967,1.0181224
7,seed44,PRDM1,-1.798134671170708,0.40949532,0.43867847,0.6164967,1.0181224
7,seed44,PPARG,-2.4995956918764257,0.40949532,0.43867847,0.6164967,1.0181224
7,seed44,CREM,-1.6277624575120386,0.40949532,0.43867847,0.6164967,1.0181224
7,seed44,FOS,-1.6275752499090188,0.40949532,0.43867847,0.6164967,1.0181224
7,seed44,CTNNB1,-1.8038863397883937,0.40949532,0.43867847,0.6164967,1.0181224
7,seed44,JUN,-1.464716647005924,0.40949532,0.43867847,0.6164967,1.0181224
7,seed44,RB1,-1.4157241032118344,0.40949532,0.43867847,0.6164967,1.0181224
7,seed44,DACH1,-1.2974877683701866,0.40949532,0.43867847,0.6164967,1.0181224
7,seed44,EGR1,-1.8284918078671875,0.40949532,0.43867847,0.6164967,1.0181224
7,seed44,ERG,-1.908115582930263,0.40949532,0.43867847,0.6164967,1.0181224
7,seed44,ZEB1,-1.4626533387925988,0.40949532,0.43867847,0.6164967,1.0181224
7,seed44,ESR1,-2.1954830587594514,0.40949532,0.43867847,0.6164967,1.0181224
7,seed44,RUNX2,-1.301757638347171,0.40949532,0.43867847,0.6164967,1.0181224
7,seed44,ETS1,-0.9539876482777139,0.40949532,0.43867847,0.6164967,1.0181224
7,seed44,ETS2,-2.5746574736782373,0.40949532,0.43867847,0.6164967,1.0181224
7,seed44,FHL2,-1.5138247173528558,0.40949532,0.43867847,0.6164967,1.0181224
7,seed44,RELA,-2.3068872264193003,0.40949532,0.43867847,0.6164967,1.0181224
7,seed44,SPI1,-2.2459418946326517,0.40949532,0.43867847,0.6164967,1.0181224
7,seed44,FOXO3,-1.8523077062476099,0.40949532,0.43867847,0.6164967,1.0181224
7,seed44,GFI1B,-2.3884748820978223,0.40949532,0.43867847,0.6164967,1.0181224
7,seed44,KLF1,-3.371892379768058,0.40949532,0.43867847,0.6164967,1.0181224
7,seed44,HDAC9,-1.210917931414515,0.40949532,0.43867847,0.6164967,1.0181224
7,seed44,MEF2C,-1.2108816465463033,0.40949532,0.43867847,0.6164967,1.0181224
7,seed44,HEY1,-2.1701802447792327,0.40949532,0.43867847,0.6164967,1.0181224
7,seed44,LEF1,-1.1238875481798114,0.40949532,0.43867847,0.6164967,1.0181224
7,seed44,LYL1,-1.8677603880211275,0.40949532,0.43867847,0.6164967,1.0181224
7,seed44,NFKBIA,-2.036516407006817,0.40949532,0.43867847,0.6164967,1.0181224
7,seed44,NFKBIZ,-1.7344203620372984,0.40949532,0.43867847,0.6164967,1.0181224
7,seed44,STAT4,-0.4813805214782765,0.40949532,0.43867847,0.6164967,1.0181224
7,seed44,TNFAIP3,-1.5696886679192352,0.40949532,0.43867847,0.6164967,1.0181224
7,seed44,PBX1,-2.098385596123962,0.40949532,0.43867847,0.6164967,1.0181224
7,seed44,SOX9,-2.3883795049278653,0.40949532,0.43867847,0.6164967,1.0181224
8,main,BCL11A,-1.5439737995685026,0.661969,0.40183666,0.25171053,0.5503457
8,main,GATA1,-2.2699176942485444,0.661969,0.40183666,0.25171053,0.5503457
8,main,BCL6,-2.34461573788728,0.661969,0.40183666,0.25171053,0.5503457
8,main,NFKB1,-1.7084995730700496,0.661969,0.40183666,0.25171053,0.5503457
8,main,STAT3,-1.8534073765545198,0.661969,0.40183666,0.25171053,0.5503457
8,main,CEBPB,-2.0646261428815587,0.661969,0.40183666,0.25171053,0.5503457
8,main,PRDM1,-2.103622312726526,0.661969,0.40183666,0.25171053,0.5503457
8,main,PPARG,-2.096283852931437,0.661969,0.40183666,0.25171053,0.5503457
8,main,CREM,-1.7688812679433958,0.661969,0.40183666,0.25171053,0.5503457
8,main,FOS,-1.7656841488207244,0.661969,0.40183666,0.25171053,0.5503457
8,main,CTNNB1,-1.6769906389108264,0.661969,0.40183666,0.25171053,0.5503457
8,main,JUN,-1.7524544879569715,0.661969,0.40183666,0.25171053,0.5503457
8,main,RB1,-1.413545997304399,0.661969,0.40183666,0.25171053,0.5503457
8,main,DACH1,-1.792544436236512,0.661969,0.40183666,0.25171053,0.5503457
8,main,EGR1,-2.102602102157745,0.661969,0.40183666,0.25171053,0.5503457
8,main,ERG,-2.486310722846285,0.661969,0.40183666,0.25171053,0.5503457
8,main,ZEB1,-1.4794036520654736,0.661969,0.40183666,0.25171053,0.5503457
8,main,ESR1,-1.7412987805316849,0.661969,0.40183666,0.25171053,0.5503457
8,main,RUNX2,-1.701066819279362,0.661969,0.40183666,0.25171053,0.5503457
8,main,ETS1,-1.5821548797916838,0.661969,0.40183666,0.25171053,0.5503457
8,main,ETS2,-2.2981574022256774,0.661969,0.40183666,0.25171053,0.5503457
8,main,FHL2,-2.280709368109343,0.661969,0.40183666,0.25171053,0.5503457
8,main,RELA,-1.909906208012965,0.661969,0.40183666,0.25171053,0.5503457
